Date,Title,positive_score,negative_score,neutral_score,prediction
2020-01-23,Broadcom signs two deals with Apple; shares +2%,0.5450068712,0.0181085933,0.4368845522,positive
2020-01-24,Apple gets $400 target on 5G cycle,0.2495487034,0.013343473,0.737107873,neutral
2020-01-24,Apple TV+ had 34M subscribers in Q4,0.0692648888,0.0122854328,0.9184496999,neutral
2020-01-24,"Rosenblatt lifts Apple target, cautious on 5G",0.2507711649,0.2449074835,0.5043213367,neutral
2020-01-27,Deutsche raises Apple despite valuation concerns,0.8588599563,0.0147430012,0.1263970435,positive
2020-01-27,Intelligent Systems wins bullish rating from BTIG on Apple Card role,0.9441137314,0.0237593483,0.032126952,positive
2020-01-27,Apple shares hit by China's coronavirus worries,0.0153015777,0.9283063412,0.056392055,negative
2020-01-27,JPMorgan cautious ahead of Apple earnings,0.0513194911,0.7764898539,0.1721905917,negative
2020-01-27,Apple Q1 2020 Earnings Preview,0.0931676626,0.0388787128,0.8679536581,neutral
2020-01-28,Apple earnings take center stage,0.0816359743,0.0544898622,0.863874197,neutral
2020-01-28,What to watch in Apple's Q1,0.0247088373,0.0440633073,0.9312279224,neutral
2020-01-28,"Apple EPS beats by $0.45, beats on revenue",0.2385959178,0.0313641503,0.7300399542,neutral
2020-01-28,Apple declares $0.77 dividend,0.0326003693,0.0645328611,0.9028667212,neutral
2020-01-28,Strong iPhone sales drive Apple beat; shares +2.4%,0.9195790291,0.0227795579,0.0576413795,positive
2020-01-28,"Apple execs talk coronavirus impact, iPhone strength",0.0351571813,0.0456218719,0.9192209244,neutral
2020-01-29,Analysts weigh in on Apple's 'Picasso-like' earnings,0.017690558,0.9147036076,0.0676058456,negative
2020-01-29,Apple's India online sales starting in Q3 - report,0.099434346,0.0161083918,0.8844572306,neutral
2020-01-29,Apple hires Netflix engineer for streaming push - WSJ,0.088236697,0.0152951339,0.8964682221,neutral
2020-01-30,"CalTech wins $1.1B patent case against Apple, Broadcom",0.4363620281,0.2018669248,0.3617710173,positive
2020-01-30,Apple topped Q4 smartphone shipments,0.805924654,0.0200461447,0.1740291268,positive
2020-01-30,New Apple Maps launches in the U.S.,0.450167954,0.0135240341,0.5363079906,neutral
2020-01-31,Vice News vet could join Apple-affiliated producer - WSJ,0.0560745224,0.0110615576,0.9328638911,neutral
2020-02-01,Apple closing all China stores and offices,0.0104521541,0.8632087111,0.1263391674,negative
2020-02-02,Impacts of Apple's China closure are negligible - Wedbush,0.0556701683,0.1661248058,0.7782050371,neutral
2020-02-03,Apple analysts see limited coronavirus impact,0.1632791013,0.0166812688,0.8200396895,neutral
2020-02-03,"Goldman recommends big tech, dismisses signs of bubble",0.0457493141,0.0672805905,0.8869700432,neutral
2020-02-04,Apple's Chinese suppliers starting back Feb. 10,0.0428471342,0.0416901112,0.9154627919,neutral
2020-02-04,DOJ contacting app developers about Apple - Reuters,0.029414773,0.0388784483,0.9317067862,neutral
2020-02-05,Apple loses News chief - Bloomberg,0.0326433703,0.1585197002,0.808836937,neutral
2020-02-05,App Store could see coronavirus gains - Morgan Stanely,0.1428406388,0.0190327205,0.8381265998,neutral
2020-02-06,Coronavirus threatening AirPods production - NAR,0.0275708437,0.6268994212,0.3455297947,negative
2020-02-07,Foxconn delays return to Shenzhen facility,0.0468363613,0.2910104394,0.662153244,neutral
2020-02-07,France fines Apple 鈧25M for slowed iPhones,0.0285893884,0.9395490885,0.031861458,negative
2020-02-07,Apple extends store closures in China,0.0099324593,0.9473584294,0.0427091382,negative
2020-02-10,Foxconn delay 'shock' to Apple's system - Wedbush,0.2754772604,0.2608177066,0.4637050629,neutral
2020-02-10,Trendforce cuts iPhone estimate after Foxconn delay,0.027216807,0.6399254203,0.332857728,negative
2020-02-10,VirnetX +5% after appeals court denies Apple bid,0.2786154449,0.278228879,0.4431556761,neutral
2020-02-11,FTC probing M&A history of tech giants (update),0.0345905609,0.0349106304,0.9304988384,neutral
2020-02-11,Apple hires Warner Music Group vet,0.0428857096,0.0399293602,0.9171848893,neutral
2020-02-13,Apple reopening some Beijing stores,0.2114248127,0.0392852649,0.7492899299,neutral
2020-02-13,How has coronavirus impacted companies?,0.0270620398,0.6214920878,0.3514458537,negative
2020-02-13,Amazon topped Q4 smart speaker market,0.8820908666,0.0095233191,0.1083858758,positive
2020-02-14,Apple reopening Shanghai store,0.1429475993,0.0375788324,0.8194736242,neutral
2020-02-14,Apple designing 5G iPhone antenna - Fast Company,0.1670893282,0.010420749,0.8224899769,neutral
2020-02-17,Apple warns on revenue for March quarter due to coronavirus,0.0094146878,0.9673269391,0.023258293,negative
2020-02-18,Berkshire unloads a bit more of Apple stake,0.0886193067,0.0177536253,0.8936271071,neutral
2020-02-18,Wedbush stays bullish despite Apple warning,0.6799022555,0.2432785332,0.0768192485,positive
2020-02-18,"Apple suppliers, semi stocks drop on warnings",0.0086970422,0.9684051275,0.0228978563,negative
2020-02-18,Apple AirTags launching in Q3?,0.0456249006,0.0205331892,0.9338418841,neutral
2020-02-18,Apple's iPhone SE successor hits delay - NAR,0.1611564755,0.7114121318,0.1274313778,negative
2020-02-19,Brussels proposes new digital strategy,0.1639693826,0.0094318688,0.8265987635,neutral
2020-02-20,"Apple roundup: iPhone takes hit in China, App Store grip loosening",0.3448647857,0.5923681855,0.0627670214,negative
2020-02-24,Apple bull sees April rebound for suppliers,0.8995677829,0.0696402788,0.0307919383,positive
2020-02-24,VirnetX +12.5% as Supreme Court won't hear Apple appeal,0.0335651003,0.8492241502,0.1172107235,negative
2020-02-24,Apple secures major new Manhattan office space - report,0.4415558875,0.0119197825,0.5465243459,neutral
2020-02-25,Apple reopening more than half of China stores after coronavirus closures - Bloomberg,0.0951972678,0.2830831409,0.6217195392,neutral
2020-02-25,Needham cuts Apple estimates on virus impact,0.0133028319,0.8972157836,0.0894814208,negative
2020-02-25,"Apple roundup: Coronavirus impacts timeline, stroke study with J&J",0.0607141703,0.0170676969,0.9222181439,neutral
2020-02-26,Surge in streaming lifts recorded-music sales,0.8431068659,0.0577674732,0.0991257578,positive
2020-02-26,"Apple annual meeting: India retail store, $40B in wearables sales",0.1593646705,0.0112134712,0.8294218779,neutral
2020-02-27,Apple loses key operations execs - Bloomberg,0.0205687098,0.778298378,0.2011329383,negative
2020-02-27,"The ""Fab 5"" mega-stocks will be painful to investors during the coming decade",0.0114447689,0.9072530866,0.0813022256,negative
2020-02-27,"Apple roundup: New iPad accessory, Chinese app deadline",0.1566996723,0.0098786801,0.8334216475,neutral
2020-02-28,"Apple's Cook says virus issues 'temporary,' praises supply resilience",0.4320141375,0.4704277813,0.0975580588,negative
2020-03-02,OpCo buys the dip in Apple; shares up 1% premarket,0.9134588838,0.039316915,0.0472242273,positive
2020-03-02,Apple settles throttling suit for up to $500M,0.1525537074,0.1544885188,0.6929577589,neutral
2020-03-03,Wedbush still bullish on 5G iPhones,0.8739442229,0.0405347422,0.0855209902,positive
2020-03-03,"Apple's mini-LED products not facing delay, says analyst",0.2205621153,0.1592405587,0.6201973557,neutral
2020-03-04,Apple supply chain recovering faster than expected - Nomura,0.8588114381,0.1023208499,0.0388676673,positive
2020-03-04,Apple warning stores about replacement iPhone shortage - Bloomberg,0.0157206059,0.8692335486,0.1150457934,negative
2020-03-05,"Apple, Netflix pull out of SXSW 2020",0.0135681555,0.8597853184,0.1266465485,negative
2020-03-06,Apple target cut on coronavirus uncertainty,0.1061761156,0.1453098208,0.7485141158,neutral
2020-03-09,'Doomsday' level of iPhone shipments in China - Wedbush,0.0182508901,0.9523407817,0.0294083245,negative
2020-03-10,"Apple TV+ could reach 95M subscribers, says BMO",0.7429853678,0.0076461853,0.2493684441,positive
2020-03-11,BofA cuts tech giant on potential device delays,0.0282231662,0.7994377017,0.172339052,negative
2020-03-11,"Apple roundup: Fitness app for iPhone, Italy stores close",0.0803676546,0.0143750263,0.9052573442,neutral
2020-03-12,Apple's iPhone hit with supply issues - KeyBanc,0.0140943062,0.9533030391,0.0326027013,negative
2020-03-12,Apple signs deals with major record labels - FT,0.7063277364,0.013948746,0.279723525,positive
2020-03-12,Apple receiving French antitrust fine on Monday - Reuters,0.0300332326,0.8607899547,0.1091768071,negative
2020-03-12,Apple reopens all stores in China,0.0837076232,0.058083415,0.8582089543,neutral
2020-03-13,Apple could buy Disney after pullback - Rosenblatt,0.0955501124,0.0107403481,0.8937095404,neutral
2020-03-13,Wells Fargo bullish on tech giant despite coronavirus risk,0.886723578,0.0459947102,0.0672818124,positive
2020-03-13,VirnetX jumps after receiving $454M from Apple,0.6662043929,0.0465044342,0.287291199,positive
2020-03-14,Apple to close all stores outside China until March 27,0.0101449313,0.8509989381,0.1388561279,negative
2020-03-14,Wedbush says look to 2021 with Apple,0.3828014731,0.0093128765,0.6078856587,neutral
2020-03-16,France slaps 鈧1.1B fine on Apple,0.0135926772,0.9588913918,0.0275159292,negative
2020-03-16,Apple falls on coronavirus unknowns,0.0250171684,0.8833067417,0.0916759819,negative
2020-03-17,Apple closes retail stores 'until further notice',0.0118686371,0.7346858978,0.2534455061,negative
2020-03-18,Apple's biggest bull trims target,0.1172197238,0.400149256,0.4826310277,neutral
2020-03-18,"Apple launches new MacBook Air, iPad Pro",0.1929254979,0.0187699776,0.7883045673,neutral
2020-03-19,"Apple target, iPhone estimates trimmed on virus impact",0.0339731239,0.7028639317,0.2631629109,negative
2020-03-19,Apple's 5G iPhones currently on schedule - Bloomberg,0.0389672555,0.3414984941,0.6195342541,neutral
2020-03-20,Apple is limiting online iPhone purchases,0.0246077664,0.2874595523,0.6879326701,neutral
2020-03-21,Chase offers temporary assistance to cardholders during Covid-19 crisis,0.1723002344,0.0218238216,0.805875957,neutral
2020-03-21,Trump sees Hill getting 'very close' on additional relief legislation,0.9211966991,0.0258417353,0.052961532,positive
2020-03-23,Apple cancels restrictions on iPhone buyers,0.0150775481,0.8688035011,0.1161189303,negative
2020-03-23,"Apple roundup: Watch tariff exclusion, iPhone limits lifted",0.0541970506,0.0901088715,0.8556941152,neutral
2020-03-24,Apple target cut on continuing virus impact,0.0775724873,0.7411897779,0.1812377423,negative
2020-03-24,Apple reopening retail stores in April - Bloomberg,0.3697749078,0.0180426072,0.612182498,neutral
2020-03-25,India lockdown suspends output of Apple suppliers,0.0090760347,0.9298797846,0.0610442869,negative
2020-03-25,Deutsche leaves Apple sidelines after sell-off,0.0300355181,0.8277751803,0.1421892941,negative
2020-03-25,Apple mulls 5G iPhone delay - Nikkei,0.0317998789,0.6442812681,0.3239188492,negative
2020-03-26,5G iPhone launch likely delayed - Wedbush,0.0238466766,0.3175099492,0.6586433649,neutral
2020-03-26,"BofA cuts Apple target, 2020 iPhone estimate",0.0367566571,0.599576354,0.3636670113,negative
2020-03-28,Tech experts share their top picks for today's chaos,0.0898569524,0.0149770612,0.8951660395,neutral
2020-03-30,Apple target cut on lower iPhone estimates,0.2863053679,0.5738025904,0.1398920715,negative
2020-03-30,"Apple working on new HomePod, budget iPads - Bloomberg",0.0729727671,0.0165269896,0.9105002284,neutral
2020-03-31,"Apple roundup: Contractors get paid, Japan Display gets $200M",0.1879214942,0.0345464014,0.7775321007,neutral
2020-03-31,Apple acquires hyperlocal weather app,0.0462427922,0.0206482634,0.9331089258,neutral
2020-04-01,Tech giant's estimates lowered on demand concerns,0.0531365126,0.9306809306,0.0161825065,negative
2020-04-01,Apple won't take cut of Prime Video purchases,0.0542399175,0.0170319602,0.9287281632,neutral
2020-04-02,Apple briefly confirms AirTags product,0.0323109739,0.0787757039,0.888913393,neutral
2020-04-03,Apple pushes back U.S. stores restart date,0.0228726007,0.8230038285,0.1541235596,negative
2020-04-03,Apple bull trims target on recession impact,0.1336054951,0.2917293906,0.5746651888,neutral
2020-04-06,Apple producing 1M face shields per week,0.1626296192,0.3980376124,0.4393327832,neutral
2020-04-06,Two U.S. companies offer to aid U.K. PM's treatment: coronavirus briefing,0.7618862391,0.0105163949,0.2275973558,positive
2020-04-08,Apple Music starts advance fund for indie labels,0.1716426015,0.0143116107,0.8140457273,neutral
2020-04-08,Apple target boosted on strong teen demand,0.9301714301,0.0220675655,0.0477609709,positive
2020-04-08,Apple price target trimmed at JPMorgan,0.0623356178,0.0693214536,0.868342936,neutral
2020-04-08,Apple's 5G iPhones could launch in December - Wedbush,0.0837525204,0.0130285872,0.903218925,neutral
2020-04-09,Apple's U.S. iPhone sales take hit - KeyBanc,0.3469984829,0.5722100735,0.080791451,negative
2020-04-09,"Apple target boosted on ecosystem, balance sheet strength",0.8572934866,0.0258099381,0.1168965697,positive
2020-04-10,"Trump announces $16B of aid for farmers, ranchers: coronavirus briefing",0.1274945587,0.0756232068,0.7968822122,neutral
2020-04-11,"U.S. now has the world's deadliest outbreak, Apple/Google have a plan - coronavirus update",0.0259143058,0.4890125394,0.4850731194,negative
2020-04-13,"Apps collecting data to help stop virus spread could invade privacy, expert says",0.017380571,0.7184156775,0.264203757,negative
2020-04-13,Apple target cut on iPhone weakness,0.0472809784,0.7374863625,0.2152326703,negative
2020-04-13,Trump agreed to mitigation efforts at first recommendation: Coronavirus briefing,0.1859609783,0.0122579103,0.8017810583,neutral
2020-04-14,Apple iPhone sales recovering in China,0.5209553838,0.4534881413,0.0255564936,positive
2020-04-14,"Apple launches virus-tracking tool, clarifies contact tracing",0.0403032787,0.0259089917,0.9337877035,neutral
2020-04-15,Apple unveils new budget iPhone with virtual launch,0.2273361683,0.0114311716,0.7612326741,neutral
2020-04-16,Apple gradually reopens stores outside China,0.1973646134,0.0105555458,0.7920798659,neutral
2020-04-17,Apple cut to Sell with 20% downside at Goldman,0.1473777443,0.8044250607,0.0481972173,negative
2020-04-17,Leadership change at Apple's Beats,0.0929296389,0.0254362598,0.8816340566,neutral
2020-04-21,Apple's biggest services expansion in a decade,0.6333215833,0.0109516475,0.3557267785,positive
2020-04-21,Apple wants to boost iPhone production - Nikkei,0.8775009513,0.0136861047,0.1088130027,positive
2020-04-21,Apple running behind on iPhone 12 - Nomura,0.0555887334,0.6871284246,0.2572828531,negative
2020-04-21,"Top Apple analyst sees SE strength, cuts Q2 estimates",0.0577261373,0.8190438747,0.123229973,negative
2020-04-22,Apple will add $75-100B in buybacks - analysts,0.263602972,0.0094322376,0.7269647717,neutral
2020-04-23,Apple prepping own Mac chip for 2021,0.1814189255,0.0105507141,0.8080304265,neutral
2020-04-26,Standoff over COVID-19 contact tracing,0.0131190438,0.9140811563,0.0727997795,negative
2020-04-27,Apple delays 5G iPhone production - WSJ,0.0122268721,0.9027769566,0.0849961489,negative
2020-04-27,HBO Max to launch on Apple devices as well,0.128785491,0.0088887997,0.8623257279,neutral
2020-04-28,"Of FAANG (+MSFT) earnings, Amazon and Microsoft to lead, Wedbush says",0.5578949451,0.0095409676,0.4325640202,positive
2020-04-29,Apple Q2 2020 Earnings Preview,0.08651115,0.0385770798,0.8749117255,neutral
2020-04-30,"Apple Q2 preview: coronavirus, buybacks in focus",0.0564489439,0.0403655432,0.9031854868,neutral
2020-04-30,"Apple EPS beats by $0.29, beats on revenue",0.2438613772,0.0330160819,0.7231225967,neutral
2020-04-30,Apple raises dividend by 6.5%,0.2087607086,0.1369988769,0.6542404294,neutral
2020-04-30,Apple's services strength drives FQ2 beat,0.9306663871,0.0152020724,0.0541314483,positive
2020-04-30,Apple withholds June quarter guidance - earnings call,0.0147796609,0.7804327607,0.2047875077,negative
2020-05-01,"Apple named 'top pick' on iPhone, Services momentum",0.845027566,0.0102786161,0.1446938217,positive
